id,title,icon,minIcon,bagType,bindType,diamondPrice,attrId,color,suitPartId,broadcast,level,career,model,a_fx_1,a_fx_2,a_fx_3,a_fx_4,reward,buffs,isShow,propType,useVip,k_useType_1,v_useType_1,k_useType_2,v_useType_2,k_useType_3,v_useType_3,k_useType_4,v_useType_4,goldPrice,diamondReplace,isflash,cdGroup,dailyTimes,interval,limType,morphIds,des,way,addTime,weapon,legend,endRow
3900612,魔攻魔防升级图,Stone_Up_0502,,4,0,,612,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要2颗2级魔攻魔防宝石,,,,,
3900613,魔攻魔防升级图,Stone_Up_0503,,4,0,,613,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要2颗3级魔攻魔防宝石,,,,,
4010001,甘露花,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,甘露花,任务材料，采集获得,,,,
4010011,第一章掉落备用1,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010012,第一章掉落备用2,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010013,第一章掉落备用3,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010014,第一章掉落备用4,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010015,进攻路线上,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010016,进攻路线下,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010017,进攻路线下,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010018,第一章掉落备用8,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010019,第一章掉落备用9,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010020,第一章掉落备用10,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010021,灵魂碎片,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,灵魂碎片,任务材料，采集获得,,,,
4010022,亡灵气息,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,亡灵气息,任务材料，采集获得,,,,
4010023,第二章掉落备用1,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010024,第二章掉落备用2,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010025,第二章掉落备用3,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010026,第二章掉落备用4,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010027,第二章掉落备用5,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010028,时空气息,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010029,第二章掉落备用7,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010030,第二章掉落备用8,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010031,暗之假面,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,地图碎片,任务材料，采集获得,,,,
4010032,火焰气息,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,火焰气息,任务材料，采集获得,,,,
4010033,盗贼的宝藏,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,盗贼的宝藏,任务材料，采集获得,,,,
4010034,时空气息,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010035,地图碎片,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010036,第三章掉落备用3,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010037,黑色花纹,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010038,神秘护符,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010039,第三章掉落备用6,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010040,第三章掉落备用7,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010041,第四章掉落备用1,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010042,第四章掉落备用2,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010043,第四章掉落备用3,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010044,第四章掉落备用4,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010045,第四章掉落备用5,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010046,第四章掉落备用6,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010047,第四章掉落备用7,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010048,第四章掉落备用8,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010049,第四章掉落备用9,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010050,第四章掉落备用10,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010051,鱼人鳞片,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010052,暗物质,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010053,暗黑气息,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010054,火焰心脏,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010055,红色琥珀,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010056,灼热灵核,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010057,冰之心,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010058,冰霜寒魄,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010059,第五章掉落备用9,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010060,第五章掉落备用10,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010061,树妖血液,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,树妖血液,任务材料，采集获得,,,,
4010062,异变征兆,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,异变征兆,任务材料，采集获得,,,,
4010063,第六章掉落备用3,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010064,第六章掉落备用4,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010065,第六章掉落备用5,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010066,雪之华,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010067,牛头角,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010068,灰之羽翼,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010069,无明之火,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010070,梦之结晶,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010071,士兵勋章,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010072,坚硬鳞片,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010073,设计图,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010074,魔力尾巴,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010075,龙王梦,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010076,第七章掉落备用6,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010077,腐烂肉,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010078,虚伪假面,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010079,第七章掉落备用9,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010080,第七章掉落备用10,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010081,支配指环,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010082,生命核心,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010083,熔岩核心,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010084,邪恶纹章,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010085,秩序意志,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010086,邪恶印记,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010087,混沌意志,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010088,第八章掉落备用8,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010089,第八章掉落备用9,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4010090,第八章掉落备用10,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4011000,时空气息,,,0,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,,,,,,,,备用,任务材料，采集获得,,,,
4020001,升星石,It_equipstar_stone,It_equipstar_stone_s,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30205,,,,,,,600,10,,,,,,,装备升星所需材料,单人、多人副本,,,,
4020002,幸运石,Cur_luckystone,Cur_luckystone_s,4,0,,,3,,,1,0,,117,110,,,,,,9,,toFunc,30205,,,,,,,600,,,,,,,,提升升星成功率的材料,野外boss，神秘商店,,,,
4020003,洗练石,It_eqpart_01,Cur_eqpart_01_s,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30203,,,,,,,600,1,,,,,,,装备洗练所需材料,军阶奖励，活动,,,,
4020004,高级洗练石,It_eqmake_0105,Cur_eqmake_0105_s,4,0,,,3,,,1,0,,117,110,,,,,,9,,toFunc,30203,,,,,,,600,5,,,,,,,装备洗练所需材料,军阶奖励，活动,,,,
4020100,神树结晶,It_eqmade_0101,It_eqmade_0101_s,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,merge,"[4020101,3]",,,,,5,,,,,,,,用于1~40级装备的普通打造,熔炼1~40级绿蓝品质装备,,,,
4020101,星罗结晶,It_eqmade_0102,It_eqmade_0102_s,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,merge,"[4020102,3]",,,,,5,,,,,,,,用于45~60级装备的普通打造,熔炼45~60级绿蓝品质装备,,,,
4020102,光辉结晶,It_eqmade_0103,It_eqmade_0103_s,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,5,,,,,,,,用于65~80级装备的普通打造,熔炼65~80级绿蓝品质装备,,,,
4020103,精灵结晶,It_eqmade_0104,It_eqmade_0104_s,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,,,,,,,,,用于85~100级装备的普通打造,熔炼85~100级绿蓝品质装备,,,,
4020104,铂金矿,It_eqmade_0104,It_eqmade_0104_s,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,,,,,,,,,,,,,,
4020105,泰坦矿,It_eqmade_0104,It_eqmade_0104_s,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,,,,,,,,,,,,,,
4020200,命运精华,It_eqmade_0201,It_eqmade_0201_s,4,0,,,4,,,1,0,,117,110,,,,,,9,,toFunc,30201,merge,"[4020201,3]",,,,,100,,,,,,,,用于1~40级装备的神秘打造,熔炼1~40级紫金品质装备,,,,
4020201,远古精华,It_eqmade_0202,It_eqmade_0202_s,4,0,,,4,,,1,0,,117,110,,,,,,9,,toFunc,30201,merge,"[4020202,3]",,,,,100,,,,,,,,用于45~60级装备的神秘打造,熔炼45~60级紫金品质装备,,,,
4020202,翡翠精华,It_eqmade_0203,It_eqmade_0203_s,4,0,,,4,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,100,,,,,,,,用于65~80级装备的神秘打造,熔炼65~80级紫金品质装备,,,,
4020203,绝望精华,It_eqmade_0204,It_eqmade_0204_s,4,0,,,4,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,100,,,,,,,,用于85~100级装备的神秘打造,熔炼85~100级紫金品质装备,,,,
4020204,纯净铂金锭,It_eqmade_0204,It_eqmade_0204_s,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,100,,,,,,,,60级打造材料,,,,,
4020205,纯净泰坦锭,It_eqmade_0204,It_eqmade_0204_s,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,100,,,,,,,,70级打造材料,,,,,
4030001,星盾,It_equipstar_shield,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30205,,,,,,,600,10,,,,,,,可避免装备升星失败掉星的保护材料,商城,,,,
4030002,附魔水晶,It_eqmake_0201,Cur_eqmake_0201_s,4,0,,,3,,,1,0,,117,110,,,,,,9,,toFunc,30206,,,,,,,600,,,,,,,,装备附魔所必备的材料,熔炼附魔图纸,,,,
4030003,混沌武器结晶,It_eqmake_0201,Cur_eqmake_0201_s,4,0,,,4,,,,0,,117,111,,,,,,9,,merge,"[2000160,100]",,,,,,,,,,,,,,,100个结晶可合成混沌红装宝箱，可在阵营商店兑换成秩序武器结晶,阵营战，公会建设,,,,
4030004,秩序武器结晶,It_eqmake_0301,It_eqmake_0301_s,4,0,,,4,,,,0,,117,111,,,,,,9,,merge,"[2000161,100]",,,,,,,,,,,,,,,100个结晶可合成秩序红装宝箱，可在阵营商店兑换成混沌武器结晶,阵营战，公会建设,,,,
4030100,20级紫色水晶,It_eqmake_0201,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,600,,,,,,,,20级紫色水晶,单人困难副本、阵营商店,,,,
4030101,30级紫色水晶,It_eqmake_0201,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,600,,,,,,,,30级紫色水晶,单人困难副本、阵营商店,,,,
4030102,40级紫色水晶,It_eqmake_0201,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,600,,,,,,,,40级紫色水晶,单人困难副本、阵营商店,,,,
4030103,50级紫色水晶,It_eqmake_0201,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,600,,,,,,,,50级紫色水晶,单人困难副本、阵营商店,,,,
4030104,60级紫色水晶,It_eqmake_0201,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,600,,,,,,,,60级紫色水晶,单人困难副本、阵营商店,,,,
4030105,70级紫色水晶,It_eqmake_0201,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,600,,,,,,,,70级紫色水晶,单人困难副本、阵营商店,,,,
4030200,20级金色水晶,It_eqmake_0301,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,600,10,,,,,,,20级金色水晶,多人困难副本、混沌之战,,,,
4030201,30级金色水晶,It_eqmake_0301,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,600,10,,,,,,,30级金色水晶,多人困难副本、混沌之战,,,,
4030202,40级金色水晶,It_eqmake_0301,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,600,10,,,,,,,40级金色水晶,多人困难副本、混沌之战,,,,
4030203,50级金色水晶,It_eqmake_0301,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,600,10,,,,,,,50级金色水晶,多人困难副本、混沌之战,,,,
4030204,60级金色水晶,It_eqmake_0301,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,600,10,,,,,,,60级金色水晶,多人困难副本、混沌之战,,,,
4030205,70级金色水晶,It_eqmake_0301,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30201,,,,,,,600,10,,,,,,,70级金色水晶,多人困难副本、混沌之战,,,,
4040101,培养石,It_eqpart_01,Cur_eqpart_01_s,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30203,,,,,,,600,60,,,,,,,培养石,每日目标奖励,,,,
4050101,1阶附魔粉尘,It_eqench_0101,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30205,,,,,,,100,60,,,,,,,1阶附魔粉尘,兑换商店、神秘商店,,,,
4050102,2阶附魔粉尘,It_eqench_0101,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30205,,,,,,,100,60,,,,,,,2阶附魔粉尘,兑换商店、神秘商店,,,,
4050103,3阶附魔粉尘,It_eqench_0101,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30205,,,,,,,100,60,,,,,,,3阶附魔粉尘,兑换商店、神秘商店,,,,
4050104,4阶附魔粉尘,It_eqench_0101,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30205,,,,,,,100,60,,,,,,,4阶附魔粉尘,兑换商店、神秘商店,,,,
4050105,5阶附魔粉尘,It_eqench_0101,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30205,,,,,,,100,60,,,,,,,5阶附魔粉尘,兑换商店、神秘商店,,,,
4050106,6阶附魔粉尘,It_eqench_0101,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30205,,,,,,,100,60,,,,,,,6阶附魔粉尘,兑换商店、神秘商店,,,,
4050107,7阶附魔粉尘,It_eqench_0101,,4,0,,,1,,,1,0,,117,110,,,,,,9,,toFunc,30205,,,,,,,100,60,,,,,,,7阶附魔粉尘,兑换商店、神秘商店,,,,
4060101,魔魂,It_eqmake_0101,,4,0,,,1,,,1,0,,117,110,,,,,,,,,,,,,,,,600,10,,,,,,,魔魂,兑换商店、神秘商店,,,,
5000001,随机武将,It_hero_random,,6,0,,8104,1,,,1,0,,117,110,,,,,,,,,,,,,,,,,,,,,,,,随机绿色蓝色武将,,,,,
5010001,丛林猎手,Hero_13,,6,0,,8101,1,,,1,0,,117,110,,,,,,,,,,,,,,,,,,,,,,,,游走丛林里面消灭野兽的专家,武将酒馆、多人副本等级17,,,,
5010002,矮人盾卫,Hero_5,,6,0,,8102,1,,,1,0,,117,110,,,,,,,,,,,,,,,,,,,,,,,,矮人族引以为傲的防御，坚固的像石头一样,武将酒馆、多人副本等级22,,,,
5010003,矮人战士,Hero_7,,6,0,,8103,1,,,1,0,,117,110,,,,,,,,,,,,,,,,,,,,,,,,虽然腿短手短身材短，好歹也有战斗力,武将酒馆、多人副本等级27,,,,
5010004,狂爪,Hero_12,,6,0,,8104,1,,,1,0,,117,110,,,,,,,,,,,,,,,,,,,,,,,,虽然我很丑，但是我很温柔…别看我的爪子,武将酒馆、多人副本等级32,,,,
5010005,铁甲守卫,Hero_33,,6,0,,8105,1,,,1,0,,117,110,,,,,,,,,,,,,,,,,,,,,,,,身披铁甲的守卫，坚如磐石,武将酒馆,,,,
5010006,精灵矛手,Hero_9,,6,0,,8106,1,,,1,0,,117,110,,,,,,,,,,,,,,,,,,,,,,,,精灵族卓越的战士，拥有坚强的盾和锐利的矛,武将酒馆、多人副本等级27,,,,
5020001,蜥蜴法师,Hero_17,,6,0,,8201,2,,,1,0,,117,111,,,,,,,,,,,,,,,,,,,,,,,,蜥蜴族的法师，却喜欢和人类交朋友,武将酒馆、多人副本等级37,,,,
5020002,剑姬,Hero_40,,6,0,,8202,2,,,1,0,,117,111,,,,,,,,,,,,,,,,,,,,,,,,传承自剑术世家，希望能崭露头角,武将酒馆、多人副本等级42,,,,
5020003,热忱射手,Hero_38,,6,0,,8203,2,,,1,0,,117,111,,,,,,,,,,,,,,,,,,,,,,,,精灵族卓越的射手，拥有鹰一般锐利的眼,武将酒馆、多人副本等级27,,,,
5020004,钻头酷妹,Hero_32,,6,0,,8204,2,,,1,0,,117,111,,,,,,,,,,,,,,,,,,,,,,,,矮人族矿工，喜欢成天摆弄她的钻头,武将酒馆、多人副本等级27,,,,
5020005,独行侠,Hero_34,,6,0,,8205,2,,,1,0,,117,111,,,,,,,,,,,,,,,,,,,,,,,,侠肝义胆的盗贼，喜欢锄强扶弱,武将酒馆、多人副本等级32,,,,
5020006,荣光圣者,Hero_3,,6,0,,8206,2,,,1,0,,117,111,,,,,,,,,,,,,,,,,,,,,,,,被光环绕，给与恶人以制裁之光的圣人,武将酒馆、多人副本等级37,,,,
5020007,蛮族战士,Hero_10,,6,0,,8207,2,,,1,0,,117,111,,,,,,,,,,,,,,,,,,,,,,,,只为金钱工作的强盗，要时刻防止他反咬一口,武将酒馆、多人副本等级32,,,,
5020008,矮人火枪手,Hero_2,,6,0,,8208,2,,,1,0,,117,111,,,,,,,,,,,,,,,,,,,,,,,,矮人族独一无二的火枪手，消灭敌人千里之外,武将酒馆、多人副本等级42,,,,
5020009,见习魔法,Hero_37,,6,0,,8209,2,,,1,0,,117,111,,,,,,,,,,,,,,,,,,,,,,,,虽然是个见习法师，但是却一直在努力学习,武将酒馆、多人副本等级47,,,,
5020010,紫月魔女,Hero_22,,6,0,,8210,2,,,1,0,,117,111,,,,,,,,,,,,,,,,,,,,,,,,紫月之夜才能感受到她的可怕,武将酒馆、多人副本等级42,,,,
5020011,深渊祭司,Hero_36,,6,0,,8211,2,,,1,0,,117,111,,,,,,,,,,,,,,,,,,,,,,,,精通法术的祭祀,武将酒馆、多人副本等级37,,,,
5020012,金甲守卫,Hero_31,,6,0,,8212,2,,,1,0,,117,111,,,,,,,,,,,,,,,,,,,,,,,,身披金色盔甲的守卫，尽忠职守,武将酒馆、多人副本等级47,,,,
5020013,赏金猎人,Hero_41,,6,0,,8213,2,,,1,0,,117,111,,,,,,,,,,,,,,,,,,,,,,,,擅长隐藏起来的潜伏者,武将酒馆、多人副本等级42,,,,
5030001,怒火战士,Hero_21,,6,0,,8301,3,,,1,0,,117,112,,,,,,,,,,,,,,,,,,,,,,,,小小的身体却蕴藏着巨大的能量，可别小看他,武将酒馆、多人副本等级57,,,,
5030002,重甲军团长,Hero_14,,6,0,,8302,3,,,1,0,,117,112,,,,,,,,,,,,,,,,,,,,,,,,拥有强大防御力的军团长，以一敌百,武将酒馆、多人副本等级52,,,,
5030003,灵魂狙击手,Hero_18,,6,0,,8303,3,,,1,0,,117,112,,,,,,,,,,,,,,,,,,,,,,,,不仅能击穿身体，甚至能粉碎灵魂的狙击手,武将酒馆、多人副本等级47,,,,
5030004,幻影法师,Hero_20,,6,0,,8304,3,,,1,0,,117,112,,,,,,,,,,,,,,,,,,,,,,,,使用恶魔之力的法师，竟能保持清醒的意志,武将酒馆、多人副本等级67、保卫要塞等级44,,,,
5030005,命运女神,Hero_35,,6,0,,8305,3,,,1,0,,117,112,,,,,,,,,,,,,,,,,,,,,,,,能贯穿龙之硬甲的巨大之弩，据说曾经屠过龙,武将酒馆、多人副本等级62,,,,
5030006,天空祭司,Hero_30,,6,0,,8306,3,,,1,0,,117,112,,,,,,,,,,,,,,,,,,,,,,,,拥有天空一般的胸怀，庇护着世人,武将酒馆、多人副本等级57,,,,
5030007,黑暗主教,Hero_1,,6,0,,8307,3,,,1,0,,117,112,,,,,,,,,,,,,,,,,,,,,,,,隐藏在黑暗世界的主教，希望能统治世界,武将酒馆、多人副本等级62,,,,
5030008,白银圣骑士,Hero_15,,6,0,,8308,3,,,1,0,,117,112,,,,,,,,,,,,,,,,,,,,,,,,使用神圣力量与邪恶斗争的圣骑士,武将酒馆、多人副本等级52,,,,
5030009,冰雪记忆,Hero_26,,6,0,,8309,3,,,1,0,,117,112,,,,,,,,,,,,,,,,,,,,,,,,依靠冰雪凝聚的记忆，将她的一生再次重现。,武将酒馆、保卫要塞等级49,,,,
5030010,爆炎龙王,Hero_25,,6,0,,8310,3,,,1,0,,117,112,,,,,,,,,,,,,,,,,,,,,,,,龙王残存的力量形成的实体，有着强大的破坏力,武将酒馆、保卫要塞等级54,,,,
